id,topic,topic_ur,word_ar,word_en,root,root_ar,ref_surah,ref_ayah,ref
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,سَرِي,Sariee,,,2,50,2:50
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,سَرِي,Sariee,,,55,19,55:19
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,13,19,13:19
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,18,86,18:86
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,76,6,76:6
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,2,25,2:25
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,19,24,19:24
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,20,39,20:39
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,28,11,28:11
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,2,50,2:50
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,يَمّ,Yamm,,,55,19,55:19
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,13,19,13:19
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,18,86,18:86
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,76,6,76:6
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,2,25,2:25
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,19,24,19:24
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,20,39,20:39
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,28,11,28:11
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,2,50,2:50
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,بَحْر,Bahr,,,55,19,55:19
p7,To ask for water,پانی مانگنا,اِسْتَسْقَى,Iss’tass’qaa,,,2,60,2:60
p7,To ask for water,پانی مانگنا,اِسْتَسْقَى,Iss’tass’qaa,,,18,29,18:29
p7,To ask for water,پانی مانگنا,اِسْتَغَاث,Iss’taghaatha,,,2,60,2:60
p7,To ask for water,پانی مانگنا,اِسْتَغَاث,Iss’taghaatha,,,18,29,18:29
p8,Feet,پاوّں,رِجل,Rijl,,,38,42,38:42
p8,Feet,پاوّں,رِجل,Rijl,,,2,239,2:239
p8,Feet,پاوّں,رِجل,Rijl,,,55,41,55:41
p8,Feet,پاوّں,قَدَم,Qadam,,,38,42,38:42
p8,Feet,پاوّں,قَدَم,Qadam,,,2,239,2:239
p8,Feet,پاوّں,قَدَم,Qadam,,,55,41,55:41
p9,Stone,پتھر,حَجَر,Hajar,,,2,54,2:54
p9,Stone,پتھر,حَجَر,Hajar,,,67,17,67:17
p9,Stone,پتھر,حَجَر,Hajar,,,11,82,11:82
p9,Stone,پتھر,حِجَارَة,Hijaarah,,,2,54,2:54
p9,Stone,پتھر,حِجَارَة,Hijaarah,,,67,17,67:17
p9,Stone,پتھر,حِجَارَة,Hijaarah,,,11,82,11:82
p9,Stone,پتھر,حَصَب,Hasab,,,2,54,2:54
p9,Stone,پتھر,حَصَب,Hasab,,,67,17,67:17
p9,Stone,پتھر,حَصَب,Hasab,,,11,82,11:82
p9,Stone,پتھر,سِجِّيل,Sij’jeel,,,2,54,2:54
p9,Stone,پتھر,سِجِّيل,Sij’jeel,,,67,17,67:17
p9,Stone,پتھر,سِجِّيل,Sij’jeel,,,11,82,11:82
p10,"Behind, latter",پچھلا,أَخِر,Ahkir,,,56,40,56:40
p10,"Behind, latter",پچھلا,أَخِر,Ahkir,,,19,59,19:59
p10,"Behind, latter",پچھلا,أَخِر,Ahkir,,,2,66,2:66
p10,"Behind, latter",پچھلا,أَخِر,Ahkir,,,13,11,13:11
p10,"Behind, latter",پچھلا,خَلْف,Khalf,,,56,40,56:40
p10,"Behind, latter",پچھلا,خَلْف,Khalf,,,19,59,19:59
p10,"Behind, latter",پچھلا,خَلْف,Khalf,,,2,66,2:66
p10,"Behind, latter",پچھلا,خَلْف,Khalf,,,13,11,13:11
p11,To regret,پچھتانا,نَدِمَ,Nadima,,,5,52,5:52
p11,To regret,پچھتانا,نَدِمَ,Nadima,,,6,31,6:31
p11,To regret,پچھتانا,نَدِمَ,Nadima,,,7,149,7:149
p11,To regret,پچھتانا,حَسَرَ,Hasara,,,5,52,5:52
p11,To regret,پچھتانا,حَسَرَ,Hasara,,,6,31,6:31
p11,To regret,پچھتانا,حَسَرَ,Hasara,,,7,149,7:149
p11,To regret,پچھتانا,سُقِطَ فِي يَدِهِ,Suqita fee Yadihe,,,5,52,5:52
p11,To regret,پچھتانا,سُقِطَ فِي يَدِهِ,Suqita fee Yadihe,,,6,31,6:31
p11,To regret,پچھتانا,سُقِطَ فِي يَدِهِ,Suqita fee Yadihe,,,7,149,7:149
p12,To be old/ancient,پرانا ہونا,بَلِيَ,Baliya,,,20,120,20:120
p12,To be old/ancient,پرانا ہونا,بَلِيَ,Baliya,,,12,95,12:95
p12,To be old/ancient,پرانا ہونا,بَلِيَ,Baliya,,,22,29,22:29
p12,To be old/ancient,پرانا ہونا,قَدِيم,Qadeem,,,20,120,20:120
p12,To be old/ancient,پرانا ہونا,قَدِيم,Qadeem,,,12,95,12:95
p12,To be old/ancient,پرانا ہونا,قَدِيم,Qadeem,,,22,29,22:29
p12,To be old/ancient,پرانا ہونا,عَتِيق,Ateeq,,,20,120,20:120
p12,To be old/ancient,پرانا ہونا,عَتِيق,Ateeq,,,12,95,12:95
p12,To be old/ancient,پرانا ہونا,عَتِيق,Ateeq,,,22,29,22:29
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,50,22,50:22
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,2,7,2:7
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,2,88,2:88
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,55,11,55:11
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,16,81,16:81
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,41,5,41:5
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,18,90,18:90
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,33,53,33:53
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,33,13,33:13
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,24,31,24:31
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,24,58,24:58
p13,Veil,پردہ,غِطَاء,Ghitaa’a,,,18,29,18:29
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,50,22,50:22
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,2,7,2:7
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,2,88,2:88
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,55,11,55:11
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,16,81,16:81
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,41,5,41:5
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,18,90,18:90
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,33,53,33:53
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,33,13,33:13
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,24,31,24:31
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,24,58,24:58
p13,Veil,پردہ,غِشَاوَة,Ghishaawah,,,18,29,18:29
p13,Veil,پردہ,غُلْف,Ghulf,,,50,22,50:22
p13,Veil,پردہ,غُلْف,Ghulf,,,2,7,2:7
p13,Veil,پردہ,غُلْف,Ghulf,,,2,88,2:88
p13,Veil,پردہ,غُلْف,Ghulf,,,55,11,55:11
p13,Veil,پردہ,غُلْف,Ghulf,,,16,81,16:81
p13,Veil,پردہ,غُلْف,Ghulf,,,41,5,41:5
p13,Veil,پردہ,غُلْف,Ghulf,,,18,90,18:90
p13,Veil,پردہ,غُلْف,Ghulf,,,33,53,33:53
p13,Veil,پردہ,غُلْف,Ghulf,,,33,13,33:13
p13,Veil,پردہ,غُلْف,Ghulf,,,24,31,24:31
p13,Veil,پردہ,غُلْف,Ghulf,,,24,58,24:58
p13,Veil,پردہ,غُلْف,Ghulf,,,18,29,18:29
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,50,22,50:22
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,2,7,2:7
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,2,88,2:88
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,55,11,55:11
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,16,81,16:81
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,41,5,41:5
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,18,90,18:90
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,33,53,33:53
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,33,13,33:13
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,24,31,24:31
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,24,58,24:58
p13,Veil,پردہ,أَكْنَان,Ak’naan,,,18,29,18:29
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,50,22,50:22
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,2,7,2:7
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,2,88,2:88
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,55,11,55:11
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,16,81,16:81
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,41,5,41:5
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,18,90,18:90
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,33,53,33:53
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,33,13,33:13
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,24,31,24:31
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,24,58,24:58
p13,Veil,پردہ,أَكِنَّة,Akin’nah,,,18,29,18:29
p13,Veil,پردہ,سِتْر,Sitr,,,50,22,50:22
p13,Veil,پردہ,سِتْر,Sitr,,,2,7,2:7
p13,Veil,پردہ,سِتْر,Sitr,,,2,88,2:88
p13,Veil,پردہ,سِتْر,Sitr,,,55,11,55:11
p13,Veil,پردہ,سِتْر,Sitr,,,16,81,16:81
p13,Veil,پردہ,سِتْر,Sitr,,,41,5,41:5
p13,Veil,پردہ,سِتْر,Sitr,,,18,90,18:90
p13,Veil,پردہ,سِتْر,Sitr,,,33,53,33:53
p13,Veil,پردہ,سِتْر,Sitr,,,33,13,33:13
p13,Veil,پردہ,سِتْر,Sitr,,,24,31,24:31
p13,Veil,پردہ,سِتْر,Sitr,,,24,58,24:58
p13,Veil,پردہ,سِتْر,Sitr,,,18,29,18:29
p13,Veil,پردہ,حِجَاب,Hijaab,,,50,22,50:22
p13,Veil,پردہ,حِجَاب,Hijaab,,,2,7,2:7
p13,Veil,پردہ,حِجَاب,Hijaab,,,2,88,2:88
p13,Veil,پردہ,حِجَاب,Hijaab,,,55,11,55:11
p13,Veil,پردہ,حِجَاب,Hijaab,,,16,81,16:81
p13,Veil,پردہ,حِجَاب,Hijaab,,,41,5,41:5
p13,Veil,پردہ,حِجَاب,Hijaab,,,18,90,18:90
p13,Veil,پردہ,حِجَاب,Hijaab,,,33,53,33:53
p13,Veil,پردہ,حِجَاب,Hijaab,,,33,13,33:13
p13,Veil,پردہ,حِجَاب,Hijaab,,,24,31,24:31
p13,Veil,پردہ,حِجَاب,Hijaab,,,24,58,24:58
p13,Veil,پردہ,حِجَاب,Hijaab,,,18,29,18:29
p13,Veil,پردہ,عَورَة,Awrah,,,50,22,50:22
p13,Veil,پردہ,عَورَة,Awrah,,,2,7,2:7
p13,Veil,پردہ,عَورَة,Awrah,,,2,88,2:88
p13,Veil,پردہ,عَورَة,Awrah,,,55,11,55:11
p13,Veil,پردہ,عَورَة,Awrah,,,16,81,16:81
p13,Veil,پردہ,عَورَة,Awrah,,,41,5,41:5
p13,Veil,پردہ,عَورَة,Awrah,,,18,90,18:90
p13,Veil,پردہ,عَورَة,Awrah,,,33,53,33:53
p13,Veil,پردہ,عَورَة,Awrah,,,33,13,33:13
p13,Veil,پردہ,عَورَة,Awrah,,,24,31,24:31
p13,Veil,پردہ,عَورَة,Awrah,,,24,58,24:58
p13,Veil,پردہ,عَورَة,Awrah,,,18,29,18:29
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,50,22,50:22
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,2,7,2:7
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,2,88,2:88
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,55,11,55:11
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,16,81,16:81
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,41,5,41:5
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,18,90,18:90
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,33,53,33:53
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,33,13,33:13
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,24,31,24:31
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,24,58,24:58
p13,Veil,پردہ,سُرَادِق,Suraadiq,,,18,29,18:29
p14,"To cover, veil",پردہ کرنا,اِسْتَتَرَ,Iss’tatara,,,41,22,41:22
p14,"To cover, veil",پردہ کرنا,اِسْتَتَرَ,Iss’tatara,,,83,15,83:15
p14,"To cover, veil",پردہ کرنا,حَجَبَ,Hajaba,,,41,22,41:22
p14,"To cover, veil",پردہ کرنا,حَجَبَ,Hajaba,,,83,15,83:15
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,26,18,26:18
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,17,24,17:24
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,3,27,3:27
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,56,62,56:62
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,56,76,56:76
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,13,12,13:12
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,43,18,43:18
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,1,2,1:2
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,12,41,12:41
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,12,39,12:39
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,3,44,3:44
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,3,37,3:37
p15,To bring up/nurture,پرورش کرنا,أَنْشَأَ,An’sha’aa,,,56,71,56:71
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,26,18,26:18
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,17,24,17:24
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,3,27,3:27
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,56,62,56:62
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,56,76,56:76
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,13,12,13:12
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,43,18,43:18
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,1,2,1:2
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,12,41,12:41
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,12,39,12:39
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,3,44,3:44
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,3,37,3:37
p15,To bring up/nurture,پرورش کرنا,أَنْبَتَ,An’bata,,,56,71,56:71
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,26,18,26:18
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,17,24,17:24
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,3,27,3:27
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,56,62,56:62
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,56,76,56:76
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,13,12,13:12
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,43,18,43:18
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,1,2,1:2
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,12,41,12:41
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,12,39,12:39
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,3,44,3:44
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,3,37,3:37
p15,To bring up/nurture,پرورش کرنا,رَبَا,Rabaa,,,56,71,56:71
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,26,18,26:18
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,17,24,17:24
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,3,27,3:27
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,56,62,56:62
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,56,76,56:76
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,13,12,13:12
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,43,18,43:18
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,1,2,1:2
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,12,41,12:41
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,12,39,12:39
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,3,44,3:44
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,3,37,3:37
p15,To bring up/nurture,پرورش کرنا,رَبَّىَ,Rab’baa,,,56,71,56:71
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,26,18,26:18
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,17,24,17:24
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,3,27,3:27
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,56,62,56:62
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,56,76,56:76
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,13,12,13:12
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,43,18,43:18
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,1,2,1:2
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,12,41,12:41
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,12,39,12:39
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,3,44,3:44
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,3,37,3:37
p15,To bring up/nurture,پرورش کرنا,كَفَّلَ,Kaf’fala,,,56,71,56:71
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,29,19,29:19
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,87,6,87:6
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,91,2,91:2
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,29,45,29:45
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,2,102,2:102
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,73,4,73:4
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,3,79,3:79
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,5,152,5:152
p16,"To teach, to read",پڑھانا پڑھنا,قَرَأَ,Qara’aa,,,25,5,25:5
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,29,19,29:19
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,87,6,87:6
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,91,2,91:2
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,29,45,29:45
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,2,102,2:102
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,73,4,73:4
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,3,79,3:79
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,5,152,5:152
p16,"To teach, to read",پڑھانا پڑھنا,أَقْرَأَ,Aq’ra’aa,,,25,5,25:5
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,29,19,29:19
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,87,6,87:6
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,91,2,91:2
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,29,45,29:45
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,2,102,2:102
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,73,4,73:4
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,3,79,3:79
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,5,152,5:152
p16,"To teach, to read",پڑھانا پڑھنا,تَلَىَ,Talaa,,,25,5,25:5
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,29,19,29:19
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,87,6,87:6
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,91,2,91:2
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,29,45,29:45
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,2,102,2:102
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,73,4,73:4
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,3,79,3:79
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,5,152,5:152
p16,"To teach, to read",پڑھانا پڑھنا,رَتَّلَ,Rat’tala,,,25,5,25:5
p16,"To teach, to read",پڑھانا پڑھنا,دَرَسَ-دِرَاسَة,Darasa-Diraasah,,,29,19,29:19
p16,"To teach, to read",پڑھانا پڑھنا,دَرَسَ-دِرَاسَة,Darasa-Diraasah,,,87,6,87:6
